Date,3 Year,5 Year,7 Year,10 Year,15 Year,20 Year
1028160000,,,,,,
1028246400,,,,,,
1028505600,,,,,,
1028592000,,,,,,
1028678400,,,,,,
1028764800,,,,,,
1028851200,,,,,,
1029110400,,,,,,
1029196800,,,,,,
1029283200,,,,,,
1029369600,,,,,,
1029456000,,,,,,
1029715200,,,,,,
1029801600,,,,,,
1029888000,,,,,,
1029974400,,,,,,
1030060800,,,,,,
1030320000,,,,,,
1030406400,,,,,,
1030492800,,,,,,
1030579200,,,,,,
1030665600,,,,,,
1030924800,,,,,,
1031011200,,,,,,
1031097600,,,,,,
1031184000,,,,,,
1031270400,,,,,,
1031529600,,,,,,
1031616000,,,,,,
1031702400,,,,,,
1031788800,,,,,,
1031875200,,,,,,
1032220800,,,,,,
1032307200,,,,,,
1032393600,,,,,,
1032480000,,,,,,
1032825600,,,,,,
1032912000,,,,,,
1032998400,,,,,,
1033084800,,,,,,
1033344000,,,,,,
1033430400,,,,,,
1033516800,,,,,,
1033603200,,,,,,
1033689600,,,,,,
1033948800,,,,,,
1034035200,,,,,,
1034121600,,,,,,
1034208000,,,,,,
1034294400,,,,,,
1034640000,,,,,,
1034726400,,,,,,
1034812800,,,,,,
1034899200,,,,,,
1035158400,,,,,,
1035244800,,,,,,
1035331200,,,,,,
1035417600,,,,,,
1035504000,,,,,,
1035763200,,,,,,
1035849600,,,,,,
1035936000,,,,,,
1036022400,,,,,,
1036108800,,,,,,
1036454400,,,,,,
1036540800,,,,,,
1036627200,,,,,,
1036713600,,,,,,
1036972800,,,,,,
1037059200,,,,,,
1037145600,,,,,,
1037232000,,,,,,
1037318400,,,,,,
1037577600,,,,,,
1037664000,,,,,,
1037750400,,,,,,
1037836800,,,,,,
1037923200,,,,,,
1038182400,,,,,,
1038268800,,,,,,
1038355200,,,,,,
1038441600,,,,,,
1038528000,,,,,,
1038787200,,,,,,
1038873600,,,,,,
1038960000,,,,,,
1039046400,,,,,,
1039132800,,,,,,
1039392000,,,,,,
1039478400,,,,,,
1039564800,,,,,,
1039651200,,,,,,
1039737600,,,,,,
1039996800,,,,,,
1040083200,,,,,,
1040169600,,,,,,
1040256000,,,,,,
1040342400,,,,,,
1040688000,,,,,,
1040774400,,,,,,
1040860800,,,,,,
1040947200,,,,,,
1041206400,,,,,,
1041811200,,,,,,
1041897600,,,,,,
1041984000,,,,,,
1042070400,,,,,,
1042156800,,,,,,
1042502400,,,,,,
1042588800,,,,,,
1042675200,,,,,,
1042761600,,,,,,
1043020800,,,,,,
1043107200,,,,,,
1043193600,,,,,,
1043280000,,,,,,
1043366400,,,,,,
1043625600,,,,,,
1043712000,,,,,,
1043798400,,,,,,
1043884800,,,,,,
1043971200,,,,,,
1044230400,,,,,,
1044316800,,,,,,
1044403200,,,,,,
1044489600,,,,,,
1044576000,,,,,,
1044835200,,,,,,
1045008000,,,,,,
1045094400,,,,,,
1045180800,,,,,,
1045440000,,,,,,
1045526400,,,,,,
1045612800,,,,,,
1045699200,,,,,,
1045785600,,,,,,
1046044800,,,,,,
1046131200,,,,,,
1046217600,,,,,,
1046304000,,,,,,
1046390400,,,,,,
1046649600,,,,,,
1046736000,,,,,,
1046822400,,,,,,
1046908800,,,,,,
1046995200,,,,,,
1047254400,,,,,,
1047340800,,,,,,
1047427200,,,,,,
1047513600,,,,,,
1047600000,,,,,,
1047859200,,,,,,
1047945600,,,,,,
1048032000,,,,,,
1048118400,,,,,,
1048464000,,,,,,
1048550400,,,,,,
1048636800,,0.003282374,0.005228817,0.008151521,,
1048723200,,0.003423276,0.005454238,0.008306417,,
1048809600,,0.003434555,0.005449761,0.008406458,,
1049068800,,0.003187691,0.005133436,0.007992607,,
1049155200,,0.003244232,0.005259938,0.00792122,,
1049241600,,0.003368548,0.005354001,0.007917462,,
1049328000,,0.003306356,0.005287929,0.007639603,,
1049414400,,0.003370012,0.005393275,0.007879453,,
1049673600,,0.003475249,0.00566318,0.008110748,,
1049760000,,0.003473682,0.0055632,0.00811985,,
1049846400,,0.003356056,0.005257148,0.007755164,,
1049932800,,0.003335193,0.005352682,0.007742882,,
1050019200,,0.003300007,0.005311117,0.007733418,,
1050278400,,0.003312747,0.005185993,0.007508744,,
1050364800,,0.003333291,0.005136626,0.00751288,,
1050451200,,0.003283184,0.005030881,0.007481255,,
1050537600,,0.003244542,0.004999843,0.00738176,,
1050624000,,0.003168825,0.004900349,0.007266892,,
1050883200,,0.003173333,0.004926719,0.007235752,,
1050969600,,0.003178351,0.00495112,0.00729234,,
1051056000,,0.003157431,0.004941386,0.007297475,,
1051142400,,0.003072299,0.00481147,0.007206145,,
1051228800,,0.003043954,0.004788807,0.007162982,,
1051488000,,0.002961515,0.004708633,0.007000513,,
1051660800,,0.002920627,0.004691353,0.007017213,,
1051747200,,0.002843347,0.004551269,0.006973217,,
1051833600,,0.002787958,0.004449691,0.006954313,,
1052179200,,0.002811729,0.004476689,0.007026208,,
1052265600,,0.002786339,0.004387855,0.006920945,,
1052352000,,0.002817053,0.004449786,0.006880773,,
1052438400,,0.002721674,0.004352784,0.006639252,,
1052697600,,0.002726593,0.0042989,0.006592378,,
1052784000,,0.002739209,0.004354391,0.006652033,,
1052870400,,0.002781822,0.00437932,0.006696641,,
1052956800,,0.00275786,0.004350625,0.006797942,,
1053043200,,0.002561585,0.004108852,0.00667812,,
1053302400,,0.00268151,0.004339678,0.006935678,,
1053388800,,0.002661629,0.00426869,0.006815187,,
1053475200,,0.002547513,0.004160597,0.006615066,,
1053561600,,0.002533277,0.00412711,0.006530873,,
1053648000,,0.002523876,0.00408413,0.006613626,,
1053907200,,0.002375154,0.003881828,0.006359575,,
1053993600,,0.002353481,0.00381277,0.00617392,,
