CityCode,CityName,MeshCode
2201,青森市,60407583
2201,青森市,60407584
2201,青森市,60407585
2201,青森市,60407586
2201,青森市,60407592
2201,青森市,60407593
2201,青森市,60407594
2201,青森市,60407595
2201,青森市,60407596
2201,青森市,60407597
2201,青森市,60407598
2201,青森市,60407599
2201,青森市,60407627
2201,青森市,60407636
2201,青森市,60407637
2201,青森市,60407638
2201,青森市,60407639
2201,青森市,60407646
2201,青森市,60407647
2201,青森市,60407648
2201,青森市,60407649
2201,青森市,60407655
2201,青森市,60407656
2201,青森市,60407657
2201,青森市,60407658
2201,青森市,60407659
2201,青森市,60407664
2201,青森市,60407665
2201,青森市,60407666
2201,青森市,60407667
2201,青森市,60407668
2201,青森市,60407669
2201,青森市,60407672
2201,青森市,60407673
2201,青森市,60407674
2201,青森市,60407675
2201,青森市,60407676
2201,青森市,60407677
2201,青森市,60407678
2201,青森市,60407679
2201,青森市,60407681
2201,青森市,60407682
2201,青森市,60407683
2201,青森市,60407684
2201,青森市,60407685
2201,青森市,60407686
2201,青森市,60407687
2201,青森市,60407688
2201,青森市,60407689
2201,青森市,60407690
2201,青森市,60407691
2201,青森市,60407692
2201,青森市,60407693
2201,青森市,60407694
2201,青森市,60407695
2201,青森市,60407696
2201,青森市,60407697
2201,青森市,60407698
2201,青森市,60407699
2201,青森市,60407730
2201,青森市,60407740
2201,青森市,60407750
2201,青森市,60407760
2201,青森市,60407770
2201,青森市,60407773
2201,青森市,60407774
2201,青森市,60407775
2201,青森市,60407776
2201,青森市,60407780
2201,青森市,60407781
2201,青森市,60407782
2201,青森市,60407783
2201,青森市,60407784
2201,青森市,60407785
2201,青森市,60407786
2201,青森市,60407790
2201,青森市,60407791
2201,青森市,60407792
2201,青森市,60407793
2201,青森市,60407794
2201,青森市,60407795
2201,青森市,60407796
2201,青森市,61400403
2201,青森市,61400404
2201,青森市,61400413
2201,青森市,61400414
2201,青森市,61400423
2201,青森市,61400424
2201,青森市,61400425
2201,青森市,61400426
2201,青森市,61400427
2201,青森市,61400428
2201,青森市,61400429
2201,青森市,61400433
2201,青森市,61400434
2201,青森市,61400435
2201,青森市,61400436
2201,青森市,61400437
2201,青森市,61400438
2201,青森市,61400439
2201,青森市,61400442
2201,青森市,61400443
2201,青森市,61400444
2201,青森市,61400445
2201,青森市,61400446
2201,青森市,61400447
2201,青森市,61400448
2201,青森市,61400449
2201,青森市,61400452
2201,青森市,61400453
2201,青森市,61400454
2201,青森市,61400455
2201,青森市,61400456
2201,青森市,61400457
2201,青森市,61400458
2201,青森市,61400459
2201,青森市,61400461
2201,青森市,61400462
2201,青森市,61400463
2201,青森市,61400464
2201,青森市,61400465
2201,青森市,61400466
2201,青森市,61400467
2201,青森市,61400468
2201,青森市,61400469
2201,青森市,61400471
2201,青森市,61400472
2201,青森市,61400473
2201,青森市,61400474
2201,青森市,61400475
2201,青森市,61400476
2201,青森市,61400477
2201,青森市,61400478
2201,青森市,61400479
2201,青森市,61400481
2201,青森市,61400482
2201,青森市,61400483
2201,青森市,61400484
2201,青森市,61400485
2201,青森市,61400486
2201,青森市,61400487
2201,青森市,61400488
2201,青森市,61400489
2201,青森市,61400493
2201,青森市,61400494
2201,青森市,61400495
2201,青森市,61400496
